1666151726849160000 ,23.31617048,-0.070481695,3.174740263,0.413703109,-0.006239568,-0.006395587,0.910368004
1666151726859690000 ,23.31614329,-0.070451085,3.174766085,0.4129269,-0.005038751,-0.006599622,0.910726321
1666151726869640000 ,23.31615885,-0.070438446,3.174725306,0.413347734,-0.005647548,-0.006066154,0.910535534
1666151726879430000 ,23.31614701,-0.070450409,3.174711308,0.413395128,-0.007103117,-0.006589909,0.910500185
1666151726889520000 ,23.31615636,-0.070444186,3.174745607,0.413193715,-0.006578154,-0.006496008,0.910596224
1666151726899990000 ,23.31616035,-0.070470505,3.17475889,0.413634921,-0.007388363,-0.007123534,0.910384984
1666151726908850000 ,23.31619074,-0.070468045,3.174763622,0.413438781,-0.006635818,-0.006365944,0.910485483
1666151726919630000 ,23.31614583,-0.070438772,3.174795669,0.413467181,-0.007095322,-0.007273779,0.910462322
1666151726929540000 ,23.31615701,-0.070401582,3.174754648,0.413499044,-0.006537085,-0.006125424,0.910460481
1666151726939650000 ,23.31614626,-0.070439381,3.1747624,0.413493615,-0.006631836,-0.006366792,0.910460605
1666151726948810000 ,23.31611069,-0.070435266,3.174805214,0.413458099,-0.006858459,-0.006579687,0.910473541
1666151726959280000 ,23.31615571,-0.070382345,3.174788797,0.413833508,-0.006962912,-0.006416334,0.910303343
1666151726969470000 ,23.31613644,-0.070389216,3.174832493,0.413447438,-0.006578821,-0.006201583,0.9104831
1666151726979500000 ,23.31615105,-0.070404434,3.174829473,0.413456288,-0.006224735,-0.006247168,0.91048126
1666151726989190000 ,23.31616156,-0.070499204,3.17490648,0.41367179,-0.007506056,-0.006801833,0.910369729
1666151726999230000 ,23.31614161,-0.070398368,3.174877708,0.413538696,-0.007020989,-0.00667942,0.910434972
1666151727009280000 ,23.31614005,-0.070338549,3.174843329,0.413120633,-0.005680035,-0.006507661,0.910635344
1666151727019650000 ,23.3161054,-0.07040431,3.174872434,0.413667541,-0.007715909,-0.006568134,0.910371622
1666151727029330000 ,23.3161416,-0.070383643,3.174878616,0.413816232,-0.00671128,-0.006781243,0.910310441
1666151727039480000 ,23.31611782,-0.070428808,3.174912227,0.413810845,-0.006872131,-0.007087987,0.910309354
1666151727049630000 ,23.31618083,-0.070380602,3.174812672,0.413626711,-0.006823166,-0.006215912,0.910399775
1666151727059600000 ,23.31615559,-0.070400648,3.174847056,0.413529881,-0.006625013,-0.006958748,0.910439851
1666151727069500000 ,23.31612611,-0.070416103,3.174790002,0.41337153,-0.006187256,-0.006198108,0.910520334
1666151727079380000 ,23.31609987,-0.070457875,3.174836093,0.413318583,-0.006892385,-0.006532121,0.910536971
1666151727089400000 ,23.3161558,-0.070455888,3.17478209,0.41354423,-0.007115152,-0.006777092,0.910431006
1666151727099490000 ,23.31618302,-0.07049112,3.174771965,0.413551826,-0.006729037,-0.006986984,0.910428904
1666151727109340000 ,23.31613919,-0.070496508,3.174775414,0.41346048,-0.006683572,-0.006851434,0.910471757
1666151727119540000 ,23.31615672,-0.070500857,3.174790125,0.41369854,-0.00687913,-0.006611316,0.910363931
1666151727129380000 ,23.31611119,-0.070507824,3.174783292,0.413679279,-0.007647288,-0.006783014,0.910365291
1666151727139340000 ,23.31615351,-0.070455849,3.174672608,0.413639356,-0.007082798,-0.006219454,0.910392023
1666151727147770000 ,23.31618112,-0.070478067,3.17467321,0.412938429,-0.004812164,-0.005688156,0.910728468
1666151727159520000 ,23.31619919,-0.070470656,3.17471276,0.413547095,-0.006020347,-0.006306225,0.910440985
1666151727169360000 ,23.31615836,-0.070473641,3.17476326,0.413514672,-0.007023385,-0.006599337,0.910446449
1666151727179260000 ,23.3161635,-0.070496769,3.174811881,0.413891669,-0.007472717,-0.00681326,0.910269973
1666151727189730000 ,23.31615385,-0.070485865,3.174783005,0.413568971,-0.006918475,-0.006424415,0.91042384
1666151727199430000 ,23.3161287,-0.070467876,3.174823568,0.413766268,-0.00675747,-0.007092481,0.910330439
1666151727209660000 ,23.31614976,-0.070416718,3.174826521,0.414000221,-0.00700849,-0.006928686,0.91022343
1666151727219860000 ,23.31614385,-0.070448391,3.174880366,0.413432764,-0.007064797,-0.006437703,0.910484483
1666151727229570000 ,23.31616632,-0.070367627,3.17486272,0.41352811,-0.007614908,-0.006677123,0.910435023
1666151727239080000 ,23.31612967,-0.07036358,3.174825744,0.413255347,-0.005782486,-0.006616472,0.910572789
1666151727248440000 ,23.31615207,-0.070384409,3.174852513,0.413728817,-0.005625255,-0.006372383,0.910360487
1666151727259470000 ,23.31612383,-0.070339616,3.174859257,0.413411386,-0.005672819,-0.006587114,0.910502858
1666151727269620000 ,23.31613994,-0.070366176,3.174919333,0.413783488,-0.007329948,-0.006718051,0.910321023
1666151727279380000 ,23.31611303,-0.070388592,3.174907235,0.41360642,-0.007488104,-0.006361674,0.910402761
1666151727289880000 ,23.31617205,-0.070316887,3.174804534,0.413203137,-0.005588052,-0.006561492,0.910598094
1666151727299110000 ,23.3161367,-0.070420058,3.174868766,0.413575656,-0.006637147,-0.005849115,0.910426775
1666151727308110000 ,23.31617123,-0.07034814,3.174829185,0.413530755,-0.005982236,-0.006236267,0.91044914
1666151727319580000 ,23.31610994,-0.070392031,3.174838789,0.413333236,-0.0052247,-0.005789517,0.91054644
1666151727329480000 ,23.3161359,-0.070381217,3.174819888,0.413315755,-0.006629348,-0.006432583,0.910540917
1666151727339310000 ,23.31615127,-0.070386009,3.174798278,0.413483639,-0.006704421,-0.005925218,0.910467585
1666151727349410000 ,23.31615674,-0.070406987,3.174749788,0.41355771,-0.00729217,-0.006598745,0.910424792
1666151727359620000 ,23.31618784,-0.070441067,3.174733361,0.413723851,-0.006332786,-0.006462259,0.910357463
1666151727369360000 ,23.31620112,-0.070453984,3.174754973,0.413549607,-0.006657263,-0.006458494,0.910434342
1666151727379100000 ,23.31613822,-0.070439516,3.174739726,0.413174997,-0.005968973,-0.006402124,0.91060958
1666151727389170000 ,23.31615872,-0.070524785,3.174809729,0.413616964,-0.007350101,-0.006685554,0.910396774
1666151727399190000 ,23.31615085,-0.070531233,3.174768933,0.413826921,-0.007790601,-0.006896522,0.910296119
1666151727409260000 ,23.3162102,-0.070487025,3.174686596,0.413508751,-0.006049263,-0.006530294,0.91045663
1666151727419220000 ,23.31617361,-0.070506721,3.174755002,0.413551257,-0.007527325,-0.006661147,0.910425355
1666151727429420000 ,23.31615977,-0.070552361,3.174780689,0.413392508,-0.00618874,-0.006846208,0.910506158
1666151727439570000 ,23.31613168,-0.070559988,3.174803863,0.41380147,-0.008086047,-0.006571296,0.910307518
1666151727449670000 ,23.31614655,-0.07052568,3.174822108,0.413616184,-0.006787551,-0.006557059,0.910402431
1666151727459600000 ,23.31613652,-0.070571443,3.174833001,0.413922151,-0.007266553,-0.007118056,0.91025545
1666151727469510000 ,23.3161617,-0.070481753,3.174795918,0.413259526,-0.006370645,-0.006287773,0.910569296
1666151727479690000 ,23.31613758,-0.070492827,3.174816016,0.413716313,-0.006788328,-0.006406975,0.910357997
1666151727489500000 ,23.31614662,-0.070486341,3.174856667,0.413599552,-0.006860681,-0.006979867,0.910406295
1666151727499510000 ,23.31612558,-0.070452659,3.174873397,0.413868119,-0.007069192,-0.006294723,0.910287638
1666151727509490000 ,23.31613509,-0.070444962,3.174898243,0.413674884,-0.00728419,-0.006610853,0.910371533
