1666153634481400000 ,18.4694581,-0.773593868,3.171588261,0.401360352,0.01564617,0.002986638,0.915781713
1666153634491940000 ,18.46947124,-0.773525046,3.171631163,0.401070997,0.015385708,0.003465851,0.915911198
1666153634501680000 ,18.46952045,-0.773536748,3.171604087,0.401418065,0.014838604,0.003129056,0.915769382
1666153634511560000 ,18.46951183,-0.773457692,3.171410169,0.401347468,0.014863264,0.003840822,0.915797216
1666153634521510000 ,18.46951423,-0.773486996,3.171374724,0.400967287,0.015756362,0.004209296,0.915947189
1666153634531980000 ,18.46955356,-0.773477084,3.171495808,0.401040173,0.017119468,0.004073475,0.915891429
1666153634541660000 ,18.46948748,-0.773413068,3.171622452,0.400594421,0.015748336,0.004093384,0.916110989
1666153634553630000 ,18.46956086,-0.773438076,3.17162529,0.400864942,0.016064318,0.003938798,0.915987839
1666153634561530000 ,18.46955861,-0.773407583,3.171616139,0.401201445,0.015225559,0.003969264,0.915854698
1666153634571740000 ,18.46959704,-0.773411344,3.171548032,0.400823598,0.016612762,0.003905127,0.915996294
1666153634581750000 ,18.46958711,-0.773384141,3.171517009,0.400696282,0.016032007,0.003981046,0.916062015
1666153634591860000 ,18.46960989,-0.773409195,3.171611752,0.401031834,0.016289785,0.004355875,0.915908913
1666153634601770000 ,18.46953951,-0.773403119,3.171640719,0.400694518,0.016170345,0.004424024,0.916058323
1666153634611560000 ,18.46946594,-0.773373934,3.1715892,0.400757797,0.016438918,0.004574246,0.916025123
1666153634620680000 ,18.46949927,-0.773431858,3.171656791,0.400881781,0.016288729,0.004707562,0.915972878
1666153634631680000 ,18.46951738,-0.773384423,3.171598122,0.400711973,0.016083337,0.004102861,0.916053714
1666153634641640000 ,18.46954353,-0.773468476,3.1717043,0.401315885,0.014126959,0.003319099,0.91582475
1666153634651020000 ,18.46958686,-0.773472779,3.17164,0.40125217,0.015793748,0.00379544,0.91582359
1666153634661630000 ,18.46955353,-0.773482842,3.171611722,0.400836834,0.015550284,0.004312428,0.916007328
1666153634671660000 ,18.46947129,-0.773473405,3.171586212,0.400789049,0.015871322,0.004017496,0.916024072
1666153634681510000 ,18.46945957,-0.77352961,3.171634073,0.400994549,0.014688212,0.003916104,0.915954307
1666153634691500000 ,18.46948342,-0.773491365,3.171597166,0.40053618,0.016266142,0.004277991,0.916126563
1666153634701460000 ,18.46952045,-0.773538099,3.171586758,0.401591281,0.014858223,0.003410375,0.915692113
1666153634711600000 ,18.46951082,-0.773526865,3.171491613,0.400916726,0.015607044,0.004270482,0.915971595
1666153634721560000 ,18.46951573,-0.773535416,3.171569256,0.401488232,0.014971745,0.003053858,0.915736709
1666153634731100000 ,18.46946894,-0.773559181,3.17158122,0.400990984,0.015903533,0.004053636,0.915934974
1666153634741750000 ,18.46947222,-0.773554205,3.171604274,0.401381291,0.01452534,0.003478161,0.915789264
1666153634751550000 ,18.46944663,-0.773508561,3.17149222,0.400634786,0.016084307,0.0040317,0.916087774
1666153634761730000 ,18.46950528,-0.773522222,3.171448123,0.401261205,0.016383304,0.00398945,0.91580845
1666153634771590000 ,18.46952612,-0.773576814,3.171451772,0.401236838,0.015386165,0.003729959,0.915837514
1666153634780680000 ,18.46949017,-0.773573065,3.171434317,0.401108787,0.015565851,0.004169726,0.915888671
1666153634791620000 ,18.46950036,-0.773567603,3.171513922,0.40064132,0.01618618,0.003943617,0.916083505
1666153634801680000 ,18.46951051,-0.773585397,3.171498718,0.400768632,0.016236966,0.004358276,0.916025038
1666153634811550000 ,18.46955919,-0.77354829,3.171414975,0.40148503,0.01556435,0.00391535,0.915724954
1666153634821630000 ,18.4695694,-0.77348674,3.171356191,0.401006032,0.014769416,0.004461004,0.915945482
1666153634831570000 ,18.46960433,-0.77353862,3.171486669,0.400963016,0.017173111,0.004228469,0.915923504
1666153634841570000 ,18.46951317,-0.773480645,3.171491433,0.401131204,0.014830523,0.004101905,0.915891362
1666153634851700000 ,18.46953495,-0.773479632,3.171570758,0.401118187,0.016060357,0.00362311,0.915878342
1666153634861730000 ,18.4695077,-0.773450901,3.171577492,0.400855168,0.016451722,0.004300626,0.915983613
1666153634871610000 ,18.46960824,-0.773490657,3.171585296,0.401132502,0.015971228,0.003731615,0.915873196
1666153634881670000 ,18.46952236,-0.773452034,3.171545838,0.400645171,0.016797463,0.004865896,0.916066381
1666153634891640000 ,18.46957502,-0.773479776,3.171626397,0.401247979,0.016830781,0.004310132,0.915804677
1666153634901790000 ,18.46951959,-0.773478841,3.171588309,0.401331398,0.014803174,0.003447328,0.915806798
1666153634910930000 ,18.46951804,-0.773504591,3.171550643,0.401077461,0.015656554,0.003800316,0.915902452
1666153634921670000 ,18.46952076,-0.773475385,3.171510457,0.400845343,0.015624085,0.004274025,0.916002528
1666153634931630000 ,18.46950401,-0.773509249,3.171556098,0.40064937,0.016026173,0.003956148,0.916082744
1666153634940770000 ,18.46951707,-0.773574925,3.171596308,0.401380522,0.015949281,0.003515257,0.915765767
1666153634950930000 ,18.46950271,-0.77351195,3.171580801,0.400948399,0.016755494,0.003862663,0.915939253
1666153634961500000 ,18.46951369,-0.773506172,3.171540367,0.401362171,0.014962361,0.003641773,0.915789972
1666153634971780000 ,18.46956816,-0.773506367,3.171501903,0.401129073,0.015998125,0.004172965,0.915872324
1666153634981460000 ,18.46956707,-0.773449669,3.171579617,0.402018417,0.018094865,0.003093311,0.915447541
1666153634991800000 ,18.46949075,-0.773530333,3.171623478,0.401102563,0.015910405,0.004244633,0.915885133
1666153635001820000 ,18.46947587,-0.773513729,3.17161927,0.401390323,0.01585697,0.003411977,0.915763465
1666153635011800000 ,18.46946934,-0.773469817,3.17150805,0.400961757,0.016060681,0.004477523,0.915943053
1666153635021650000 ,18.4695251,-0.773521699,3.171454054,0.401007689,0.015123637,0.004096506,0.915940679
1666153635031680000 ,18.46955171,-0.773530694,3.17149123,0.400803512,0.015163279,0.003837736,0.916030508
1666153635041610000 ,18.46951438,-0.773486118,3.171466399,0.400599455,0.017030556,0.004915549,0.916081805
1666153635051760000 ,18.46953602,-0.773515669,3.171586773,0.401047657,0.016178575,0.004255174,0.91590443
1666153635061740000 ,18.46949789,-0.773501165,3.171564255,0.400931555,0.015087399,0.003834796,0.915975738
1666153635070770000 ,18.46952029,-0.773442925,3.171444679,0.400548224,0.016834468,0.004579593,0.916109572
1666153635081670000 ,18.46959204,-0.773480543,3.171474993,0.401232608,0.015856025,0.003748814,0.915831277
1666153635091580000 ,18.46954485,-0.773484227,3.171499234,0.401062641,0.01678149,0.003731514,0.915889303
1666153635101780000 ,18.46951379,-0.773482251,3.171498491,0.400849836,0.015603577,0.00402157,0.916002055
1666153635111470000 ,18.4694798,-0.773494274,3.171522373,0.400873933,0.015280593,0.00397727,0.915997148
1666153635121780000 ,18.4695283,-0.77352632,3.171479566,0.401416073,0.015210703,0.003319438,0.91576348
1666153635131550000 ,18.46953578,-0.773487828,3.171462682,0.401200078,0.016068414,0.003996593,0.915840778
1666153635142470000 ,18.46954667,-0.773469249,3.171510603,0.400549805,0.016209011,0.004733901,0.916119377
1666153635151750000 ,18.46950979,-0.773542483,3.171518575,0.400745734,0.01565854,0.004050352,0.916046539
1666153635161940000 ,18.46951189,-0.773568635,3.171544727,0.401500304,0.01500866,0.003602065,0.91572882
1666153635171870000 ,18.46950897,-0.773578093,3.171501752,0.401170651,0.015844105,0.003992905,0.915857593
1666153635181760000 ,18.46948649,-0.773560923,3.171373542,0.400819026,0.015213568,0.004671954,0.916019011
1666153635191540000 ,18.46953562,-0.773574861,3.171386042,0.401085755,0.015897283,0.004796374,0.915889998
1666153635201810000 ,18.46949966,-0.773537143,3.171505179,0.400571927,0.01677474,0.004494104,0.916100727
1666153635211700000 ,18.46951273,-0.773592613,3.171656883,0.401339108,0.014078669,0.003378637,0.915815099
1666153635221570000 ,18.46948133,-0.77359813,3.171609681,0.401157427,0.015841224,0.003656352,0.91586484
1666153635230510000 ,18.46947871,-0.77360532,3.171506231,0.401014388,0.015613267,0.003606225,0.915931592
1666153635241110000 ,18.46950783,-0.77351344,3.171478331,0.400929669,0.015242901,0.004096938,0.915972854
1666153635252510000 ,18.4695189,-0.773487164,3.171488133,0.401358485,0.014704294,0.004372121,0.915792572
1666153635261030000 ,18.46953492,-0.773497466,3.171529898,0.401009375,0.015531338,0.004139907,0.915932923
1666153635273510000 ,18.46948574,-0.773520746,3.17157233,0.400803648,0.015657384,0.003859288,0.916022046
1666153635281800000 ,18.46950289,-0.773519505,3.171642508,0.401068386,0.014944588,0.003193298,0.915920636
1666153635291680000 ,18.46946035,-0.773472081,3.1716358,0.400762905,0.015728653,0.003980573,0.916038132
1666153635301520000 ,18.46948552,-0.773436943,3.171566352,0.40078216,0.015705563,0.004266684,0.916028816
1666153635311710000 ,18.46956152,-0.77346242,3.171557518,0.401182117,0.015888133,0.004508554,0.915849414
1666153635321610000 ,18.46951942,-0.773439687,3.171447787,0.400902773,0.016824048,0.00420901,0.915956441
1666153635331580000 ,18.46954682,-0.773495763,3.171497633,0.401066714,0.015976882,0.004259257,0.915899606
1666153635341890000 ,18.46950377,-0.773456162,3.17152157,0.401050334,0.01472831,0.003916491,0.915929237
1666153635351560000 ,18.46949885,-0.773411709,3.171502709,0.400801416,0.016378802,0.004149935,0.916009137
1666153635361690000 ,18.46952083,-0.773471659,3.171527722,0.401143205,0.016135495,0.004339466,0.91586295
1666153635371910000 ,18.46951637,-0.77346472,3.171363425,0.400632999,0.01691814,0.00485191,0.916069558
1666153635381800000 ,18.46959175,-0.773517078,3.171196867,0.401190496,0.016584645,0.004415705,0.915833848
1666153635391870000 ,18.46960749,-0.773536581,3.171183467,0.400946184,0.016773053,0.004555006,0.915936719
1666153635401720000 ,18.46959701,-0.773494939,3.171248032,0.401024554,0.016362901,0.004866288,0.915908228
1666153635411660000 ,18.46951222,-0.773507028,3.17133377,0.400788884,0.016321561,0.004711619,0.916012924
1666153635421680000 ,18.46946027,-0.773559031,3.171353178,0.401136584,0.015446954,0.004288697,0.915877961
1666153635430640000 ,18.46951153,-0.773576167,3.171270287,0.400991316,0.017004762,0.004763352,0.91591163
1666153635441770000 ,18.46957891,-0.773584449,3.171267723,0.401351274,0.016022658,0.003889557,0.915775792
1666153635451710000 ,18.46961656,-0.773587012,3.171398735,0.401185801,0.014881764,0.004124554,0.915866516
1666153635461590000 ,18.46953308,-0.773567567,3.171530309,0.401426353,0.015691977,0.003448367,0.915750377
1666153635471820000 ,18.46946962,-0.773542207,3.17154216,0.400704323,0.016166228,0.00426091,0.91605488
1666153635481790000 ,18.46947372,-0.773597841,3.171563731,0.401036528,0.015692288,0.003401547,0.915921331
1666153635491090000 ,18.46952052,-0.773599498,3.171478362,0.401081314,0.015462246,0.004067655,0.915902917
1666153635502260000 ,18.46950839,-0.773570554,3.171495175,0.401160551,0.01512771,0.003740544,0.915875195
1666153635511870000 ,18.46946916,-0.773518532,3.171499982,0.400538437,0.01604757,0.004643202,0.916127653
1666153635521780000 ,18.46944705,-0.773523754,3.171568493,0.401111033,0.01491843,0.003618877,0.915900804
1666153635531110000 ,18.46952394,-0.773539076,3.17155945,0.401151202,0.016140064,0.003832795,0.915861628
1666153635541560000 ,18.46948378,-0.773492467,3.171623649,0.401095446,0.014327581,0.003368479,0.915918019
